#Temperature dependence of ozone cross-section
# Reference      : Daumont et al., J.Atmos.Chem.15, 145(1992)
# Source         : Roeth et al., Forschungszentrum Juelich JUE-3340 (1997)
# Comments       : 400-850nm wavelength data are taken from
# Comments       : WMO (1986), 'Atmospheric Ozone 1985', WMO Report No. 16.
# Orignal data temperatures  228K    243K    298K
# Below 195nm, temperature-independent data from 
#  M. Ackerman, "UV-solar radiation related to mesospheric processes,"
#  in: Mesospheric Models and Related Experiments, edited by G. Fiocco
#  (D. Reidel Publishing Company, Dordrecht, 1971), pp. 149-159. 
# are used.
#
#
# Ozone cross-section SIGMA = (C0 + C1*(T-TO) + C2*(T-TO)**2) * 1.E-20 cm^2
# where T0 = 273.13 and T is in Kelvin
#
# wavelength  
# (air nm)         C0               C1(T)            C2(T^2)
   304.310      2.12907e+01      4.45488e-02      3.43726e-04
   304.320      2.12466e+01      4.37666e-02      3.33343e-04
   304.330      2.12408e+01      4.36656e-02      3.14300e-04
   304.340      2.11902e+01      4.35204e-02      3.21221e-04
   304.350      2.11566e+01      4.33249e-02      3.18626e-04
   304.360      2.11332e+01      4.26874e-02      3.01292e-04
   304.370      2.10996e+01      4.24921e-02      2.98713e-04
   304.380      2.10590e+01      4.19053e-02      2.90916e-04
   304.390      2.10355e+01      4.12679e-02      2.73591e-04
   304.400      2.10191e+01      4.10219e-02      2.61473e-04
   304.410      2.10027e+01      4.07761e-02      2.49369e-04
   304.420      2.09792e+01      4.05803e-02      2.46757e-04
   304.430      2.09527e+01      4.07761e-02      2.49365e-04
   304.440      2.09020e+01      4.10723e-02      2.70994e-04
   304.450      2.08827e+01      4.12177e-02      2.64079e-04
   304.460      2.08591e+01      4.10222e-02      2.61486e-04
   304.470      2.08398e+01      4.11671e-02      2.54553e-04
   304.480      2.07856e+01      4.12678e-02      2.73582e-04
   304.490      2.07621e+01      4.06308e-02      2.56281e-04
   304.500      2.07255e+01      4.12680e-02      2.73595e-04
   304.510      2.06820e+01      4.15137e-02      2.85697e-04
   304.520      2.06519e+01      4.15140e-02      2.85716e-04
   304.530      2.06119e+01      4.15140e-02      2.85714e-04
   304.540      2.05719e+01      4.15141e-02      2.85723e-04
   304.550      2.05248e+01      4.15646e-02      2.95246e-04
   304.560      2.04777e+01      4.11735e-02      2.90055e-04
   304.570      2.04449e+01      4.11228e-02      2.80520e-04
   304.580      2.03848e+01      4.15645e-02      2.95242e-04
   304.590      2.03413e+01      4.13688e-02      2.92637e-04
   304.600      2.02948e+01      4.20060e-02      3.09947e-04
   304.610      2.02341e+01      4.18611e-02      3.16885e-04
   304.620      2.01977e+01      4.16146e-02      3.04741e-04
   304.630      2.01341e+01      4.18612e-02      3.16893e-04
   304.640      2.00947e+01      4.20061e-02      3.09953e-04
   304.650      2.00519e+01      4.19558e-02      3.00437e-04
   304.660      2.00019e+01      4.19557e-02      3.00433e-04
   304.670      1.99625e+01      4.21008e-02      2.93510e-04
   304.680      1.99232e+01      4.22459e-02      2.86577e-04
   304.690      1.98904e+01      4.17535e-02      2.62323e-04
   304.700      1.98404e+01      4.17540e-02      2.62351e-04
   304.710      1.97798e+01      4.16085e-02      2.69255e-04
   304.720      1.97433e+01      4.18043e-02      2.71859e-04
   304.730      1.97069e+01      4.15582e-02      2.59738e-04
   304.740      1.96497e+01      4.16089e-02      2.69279e-04
   304.750      1.96133e+01      4.13627e-02      2.57146e-04
   304.760      1.95698e+01      4.11671e-02      2.54547e-04
   304.770      1.95334e+01      4.13624e-02      2.57132e-04
   304.780      1.94833e+01      4.13628e-02      2.57152e-04
   304.790      1.94540e+01      4.15078e-02      2.50222e-04
   304.800      1.94140e+01      4.15075e-02      2.50203e-04
   304.810      1.93740e+01      4.15076e-02      2.50210e-04
   304.820      1.93375e+01      4.17035e-02      2.52826e-04
   304.830      1.93147e+01      4.12114e-02      2.28581e-04
   304.840      1.92540e+01      4.15079e-02      2.50225e-04
   304.850      1.92212e+01      4.14572e-02      2.40688e-04
   304.860      1.91948e+01      4.12113e-02      2.28575e-04
   304.870      1.91305e+01      4.13123e-02      2.47627e-04
   304.880      1.90905e+01      4.13120e-02      2.47615e-04
   304.890      1.90569e+01      4.11165e-02      2.45020e-04
   304.900      1.90134e+01      4.09209e-02      2.42418e-04
   304.910      1.89805e+01      4.08708e-02      2.32919e-04
   304.920      1.89299e+01      4.07254e-02      2.39827e-04
   304.930      1.89035e+01      4.04794e-02      2.27711e-04
   304.940      1.88499e+01      4.07254e-02      2.39829e-04
   304.950      1.87963e+01      4.09713e-02      2.51937e-04
   304.960      1.87734e+01      4.09211e-02      2.42430e-04
   304.970      1.87435e+01      4.04794e-02      2.27709e-04
   304.980      1.87035e+01      4.04795e-02      2.27719e-04
   304.990      1.86528e+01      4.03342e-02      2.34633e-04
   305.000      1.86235e+01      4.04795e-02      2.27714e-04
   305.010      1.85734e+01      4.09212e-02      2.42440e-04
   305.020      1.85470e+01      4.06751e-02      2.30313e-04
   305.030      1.85277e+01      4.03785e-02      2.08666e-04
   305.040      1.84978e+01      3.99368e-02      1.93941e-04
   305.050      1.84714e+01      3.96907e-02      1.81821e-04
   305.060      1.84035e+01      4.00380e-02      2.13007e-04
   305.070      1.83700e+01      3.98422e-02      2.10395e-04
   305.080      1.83329e+01      3.98925e-02      2.19908e-04
   305.090      1.83029e+01      3.98927e-02      2.19921e-04
   305.100      1.82836e+01      3.95961e-02      1.98274e-04
   305.110      1.82465e+01      3.96467e-02      2.07799e-04
   305.120      1.82236e+01      3.95961e-02      1.98271e-04
   305.130      1.81871e+01      3.97916e-02      2.00864e-04
   305.140      1.81471e+01      3.97917e-02      2.00872e-04
   305.150      1.81000e+01      4.02835e-02      2.25095e-04
   305.160      1.80635e+01      4.04795e-02      2.27719e-04
   305.170      1.80371e+01      4.02335e-02      2.15601e-04
   305.180      1.79970e+01      4.06747e-02      2.30290e-04
   305.190      1.79670e+01      4.06749e-02      2.30298e-04
   305.200      1.79335e+01      4.04794e-02      2.27711e-04
   305.210      1.79035e+01      4.04794e-02      2.27708e-04
   305.220      1.78871e+01      4.02333e-02      2.15585e-04
   305.230      1.78435e+01      4.04794e-02      2.27711e-04
   305.240      1.78135e+01      4.04794e-02      2.27712e-04
   305.250      1.77728e+01      4.03342e-02      2.34629e-04
   305.260      1.77286e+01      3.99935e-02      2.38955e-04
   305.270      1.76957e+01      4.03848e-02      2.44165e-04
   305.280      1.76792e+01      4.05806e-02      2.46768e-04
   305.290      1.76356e+01      4.08265e-02      2.58888e-04
   305.300      1.76227e+01      4.07757e-02      2.49342e-04
   305.310      1.75720e+01      4.10726e-02      2.71004e-04
   305.320      1.75556e+01      4.08265e-02      2.58882e-04
   305.330      1.75427e+01      4.07758e-02      2.49346e-04
   305.340      1.75263e+01      4.05297e-02      2.37223e-04
   305.350      1.75063e+01      4.05299e-02      2.37236e-04
   305.360      1.74899e+01      4.02838e-02      2.25109e-04
   305.370      1.74593e+01      4.01388e-02      2.32042e-04
   305.380      1.74393e+01      4.01386e-02      2.32030e-04
   305.390      1.74193e+01      4.01387e-02      2.32039e-04
   305.400      1.73886e+01      3.99935e-02      2.38960e-04
   305.410      1.73857e+01      3.99432e-02      2.29444e-04
   305.420      1.73586e+01      3.99934e-02      2.38953e-04
   305.430      1.73451e+01      3.97979e-02      2.36363e-04
   305.440      1.73558e+01      3.95012e-02      2.14706e-04
   305.450      1.73493e+01      3.96970e-02      2.17313e-04
   305.460      1.73357e+01      3.99433e-02      2.29450e-04
   305.470      1.73222e+01      3.97476e-02      2.26844e-04
   305.480      1.73051e+01      3.97981e-02      2.36368e-04
   305.490      1.72915e+01      3.96023e-02      2.33764e-04
   305.500      1.72845e+01      3.92110e-02      2.28559e-04
   305.510      1.72745e+01      3.92112e-02      2.28571e-04
   305.520      1.72609e+01      3.94573e-02      2.40694e-04
   305.530      1.72573e+01      3.92618e-02      2.38101e-04
   305.540      1.72366e+01      3.91166e-02      2.45023e-04
   305.550      1.72403e+01      3.88704e-02      2.32892e-04
   305.560      1.72403e+01      3.88704e-02      2.32892e-04
   305.570      1.72302e+01      3.93122e-02      2.47621e-04
   305.580      1.72130e+01      3.93626e-02      2.57142e-04
   305.590      1.72231e+01      3.89211e-02      2.42427e-04
   305.600      1.72231e+01      3.89211e-02      2.42427e-04
   305.610      1.72189e+01      3.85802e-02      2.46746e-04
   305.620      1.72225e+01      3.83342e-02      2.34630e-04
   305.630      1.72225e+01      3.83342e-02      2.34630e-04
   305.640      1.72190e+01      3.81388e-02      2.32046e-04
   305.650      1.72083e+01      3.79935e-02      2.38956e-04
   305.660      1.71976e+01      3.78484e-02      2.45887e-04
   305.670      1.71941e+01      3.76528e-02      2.43286e-04
   305.680      1.71876e+01      3.78484e-02      2.45887e-04
   305.690      1.71705e+01      3.78989e-02      2.55413e-04
   305.700      1.71462e+01      3.80001e-02      2.74472e-04
   305.710      1.71291e+01      3.76087e-02      2.69267e-04
   305.720      1.71156e+01      3.74131e-02      2.66665e-04
   305.730      1.70949e+01      3.72681e-02      2.73598e-04
   305.740      1.70921e+01      3.67761e-02      2.49361e-04
   305.750      1.70685e+01      3.70218e-02      2.61465e-04
   305.760      1.70621e+01      3.67758e-02      2.49345e-04
   305.770      1.70557e+01      3.65300e-02      2.37238e-04
   305.780      1.70251e+01      3.63847e-02      2.44157e-04
   305.790      1.70051e+01      3.63849e-02      2.44167e-04
   305.800      1.70022e+01      3.63341e-02      2.34622e-04
   305.810      1.69822e+01      3.63343e-02      2.34633e-04
   305.820      1.69758e+01      3.60881e-02      2.22511e-04
   305.830      1.69593e+01      3.62838e-02      2.25114e-04
   305.840      1.69393e+01      3.62839e-02      2.25118e-04
   305.850      1.69258e+01      3.60882e-02      2.22514e-04
   305.860      1.69058e+01      3.60880e-02      2.22499e-04
   305.870      1.69029e+01      3.60377e-02      2.12984e-04
   305.880      1.68829e+01      3.60378e-02      2.12992e-04
   305.890      1.68558e+01      3.60883e-02      2.22517e-04
   305.900      1.68393e+01      3.62839e-02      2.25114e-04
   305.910      1.68229e+01      3.64794e-02      2.27704e-04
   305.920      1.68029e+01      3.64794e-02      2.27707e-04
   305.930      1.67929e+01      3.64796e-02      2.27720e-04
   305.940      1.67693e+01      3.62837e-02      2.25107e-04
   305.950      1.67387e+01      3.61388e-02      2.32040e-04
   305.960      1.67287e+01      3.56972e-02      2.17328e-04
   305.970      1.66881e+01      3.55519e-02      2.24239e-04
   305.980      1.66681e+01      3.55519e-02      2.24243e-04
   305.990      1.66345e+01      3.57980e-02      2.36365e-04
   306.000      1.66145e+01      3.53564e-02      2.21651e-04
   306.010      1.66045e+01      3.53564e-02      2.21652e-04
   306.020      1.65881e+01      3.55520e-02      2.24250e-04
   306.030      1.65645e+01      3.57980e-02      2.36363e-04
   306.040      1.65716e+01      3.57476e-02      2.26842e-04
   306.050      1.65651e+01      3.59432e-02      2.29443e-04
   306.060      1.65859e+01      3.56467e-02      2.07804e-04
   306.070      1.65823e+01      3.58926e-02      2.19911e-04
   306.080      1.65923e+01      3.58929e-02      2.19929e-04
   306.090      1.65916e+01      3.57477e-02      2.26852e-04
   306.100      1.66016e+01      3.57475e-02      2.26841e-04
   306.110      1.65909e+01      3.56026e-02      2.33779e-04
   306.120      1.65803e+01      3.54573e-02      2.40694e-04
   306.130      1.65867e+01      3.52617e-02      2.38096e-04
   306.140      1.65689e+01      3.51671e-02      2.54547e-04
   306.150      1.65754e+01      3.49715e-02      2.51949e-04
   306.160      1.65647e+01      3.48264e-02      2.58875e-04
   306.170      1.65647e+01      3.48264e-02      2.58875e-04
   306.180      1.65611e+01      3.50726e-02      2.71004e-04
   306.190      1.65576e+01      3.48769e-02      2.68400e-04
   306.200      1.65605e+01      3.44858e-02      2.63210e-04
   306.210      1.65605e+01      3.44858e-02      2.63210e-04
   306.220      1.65641e+01      3.42397e-02      2.51088e-04
   306.230      1.65677e+01      3.39935e-02      2.38958e-04
   306.240      1.65406e+01      3.40441e-02      2.48490e-04
   306.250      1.65406e+01      3.36024e-02      2.33763e-04
   306.260      1.65235e+01      3.36530e-02      2.43298e-04
   306.270      1.65171e+01      3.34067e-02      2.31163e-04
   306.280      1.64964e+01      3.32618e-02      2.38102e-04
   306.290      1.64936e+01      3.32112e-02      2.28573e-04
   306.300      1.64664e+01      3.32618e-02      2.38100e-04
   306.310      1.64357e+01      3.31168e-02      2.45034e-04
   306.320      1.64465e+01      3.28202e-02      2.23386e-04
   306.330      1.64300e+01      3.30156e-02      2.25973e-04
   306.340      1.64029e+01      3.26244e-02      2.20780e-04
   306.350      1.63865e+01      3.23785e-02      2.08661e-04
   306.360      1.63323e+01      3.24793e-02      2.27705e-04
   306.370      1.62987e+01      3.27256e-02      2.39839e-04
   306.380      1.62615e+01      3.27760e-02      2.49353e-04
   306.390      1.62315e+01      3.27761e-02      2.49359e-04
   306.400      1.62158e+01      3.26751e-02      2.30310e-04
   306.410      1.62036e+01      3.27696e-02      2.13852e-04
   306.420      1.61565e+01      3.28201e-02      2.23380e-04
   306.430      1.61265e+01      3.28200e-02      2.23375e-04
   306.440      1.61036e+01      3.27699e-02      2.13872e-04
   306.450      1.60600e+01      3.30158e-02      2.25981e-04
   306.460      1.60300e+01      3.30156e-02      2.25973e-04
   306.470      1.60107e+01      3.31607e-02      2.19049e-04
   306.480      1.59878e+01      3.31102e-02      2.09519e-04
   306.490      1.59543e+01      3.29147e-02      2.06929e-04
   306.500      1.59243e+01      3.29148e-02      2.06933e-04
   306.510      1.58878e+01      3.31105e-02      2.09535e-04
   306.520      1.58514e+01      3.33059e-02      2.12125e-04
   306.530      1.58285e+01      3.32553e-02      2.02592e-04
   306.540      1.57849e+01      3.35014e-02      2.14718e-04
   306.550      1.57484e+01      3.36971e-02      2.17322e-04
   306.560      1.57149e+01      3.35014e-02      2.14716e-04
   306.570      1.57092e+01      3.34005e-02      1.95673e-04
   306.580      1.56928e+01      3.31544e-02      1.83549e-04
   306.590      1.56563e+01      3.33502e-02      1.86160e-04
   306.600      1.56434e+01      3.32997e-02      1.76632e-04
   306.610      1.55927e+01      3.35960e-02      1.98267e-04
   306.620      1.55905e+01      3.36908e-02      1.81822e-04
   306.630      1.55670e+01      3.34951e-02      1.79216e-04
   306.640      1.55405e+01      3.36909e-02      1.81827e-04
   306.650      1.55205e+01      3.36906e-02      1.81810e-04
   306.660      1.54934e+01      3.37413e-02      1.91350e-04
   306.670      1.54870e+01      3.34951e-02      1.79223e-04
   306.680      1.54598e+01      3.35456e-02      1.88746e-04
   306.690      1.54292e+01      3.34006e-02      1.95677e-04
   306.700      1.54299e+01      3.31042e-02      1.74035e-04
   306.710      1.54099e+01      3.31040e-02      1.74027e-04
   306.720      1.53828e+01      3.31545e-02      1.83554e-04
   306.730      1.53664e+01      3.29084e-02      1.71430e-04
   306.740      1.53328e+01      3.31545e-02      1.83554e-04
   306.750      1.53028e+01      3.31545e-02      1.83554e-04
   306.760      1.52763e+01      3.33501e-02      1.86155e-04
   306.770      1.52528e+01      3.31546e-02      1.83559e-04
   306.780      1.52227e+01      3.35962e-02      1.98274e-04
   306.790      1.51856e+01      3.36465e-02      2.07792e-04
   306.800      1.51656e+01      3.36465e-02      2.07787e-04
   306.810      1.51320e+01      3.38928e-02      2.19921e-04
   306.820      1.51292e+01      3.34004e-02      1.95665e-04
   306.830      1.51021e+01      3.30094e-02      1.90481e-04
   306.840      1.50756e+01      3.32049e-02      1.93073e-04
   306.850      1.50421e+01      3.30094e-02      1.90477e-04
   306.860      1.50121e+01      3.30092e-02      1.90472e-04
   306.870      1.49786e+01      3.28137e-02      1.87877e-04
   306.880      1.49593e+01      3.25173e-02      1.66238e-04
   306.890      1.49258e+01      3.23216e-02      1.63635e-04
   306.900      1.48964e+01      3.24667e-02      1.56711e-04
   306.910      1.48600e+01      3.26625e-02      1.59317e-04
   306.920      1.48271e+01      3.26117e-02      1.49775e-04
   306.930      1.47806e+01      3.28074e-02      1.52381e-04
   306.940      1.47513e+01      3.29527e-02      1.45463e-04
   306.950      1.47042e+01      3.30030e-02      1.54976e-04
   306.960      1.46778e+01      3.27569e-02      1.42856e-04
   306.970      1.46378e+01      3.27570e-02      1.42859e-04
   306.980      1.45942e+01      3.25614e-02      1.40264e-04
   306.990      1.45542e+01      3.25613e-02      1.40255e-04
   307.000      1.45006e+01      3.28074e-02      1.52380e-04
   307.010      1.44778e+01      3.27570e-02      1.42860e-04
   307.020      1.44514e+01      3.25110e-02      1.30739e-04
   307.030      1.44114e+01      3.25110e-02      1.30742e-04
   307.040      1.43785e+01      3.24606e-02      1.21219e-04
   307.050      1.43349e+01      3.27063e-02      1.33323e-04
   307.060      1.42777e+01      3.31986e-02      1.57574e-04
   307.070      1.42342e+01      3.30029e-02      1.54972e-04
   307.080      1.41942e+01      3.30030e-02      1.54980e-04
   307.090      1.41542e+01      3.30031e-02      1.54982e-04
   307.100      1.41142e+01      3.30029e-02      1.54970e-04
   307.110      1.40706e+01      3.32492e-02      1.67108e-04
   307.120      1.40377e+01      3.31986e-02      1.57575e-04
   307.130      1.39942e+01      3.30030e-02      1.54978e-04
   307.140      1.39542e+01      3.30030e-02      1.54974e-04
   307.150      1.39248e+01      3.31481e-02      1.48046e-04
   307.160      1.38884e+01      3.33438e-02      1.50655e-04
   307.170      1.38690e+01      3.34890e-02      1.43729e-04
   307.180      1.38426e+01      3.36845e-02      1.46325e-04
   307.190      1.37983e+01      3.37854e-02      1.65369e-04
   307.200      1.37683e+01      3.37854e-02      1.65373e-04
   307.210      1.37347e+01      3.40315e-02      1.77495e-04
   307.220      1.37147e+01      3.40315e-02      1.77494e-04
   307.230      1.36912e+01      3.38358e-02      1.74892e-04
   307.240      1.36712e+01      3.38359e-02      1.74898e-04
   307.250      1.36719e+01      3.35393e-02      1.53246e-04
   307.260      1.36555e+01      3.32933e-02      1.41127e-04
   307.270      1.36391e+01      3.30472e-02      1.29005e-04
   307.280      1.36020e+01      3.30979e-02      1.38542e-04
   307.290      1.35648e+01      3.31481e-02      1.48053e-04
   307.300      1.35484e+01      3.29021e-02      1.35932e-04
   307.310      1.35148e+01      3.31481e-02      1.48050e-04
   307.320      1.34913e+01      3.29525e-02      1.45449e-04
   307.330      1.34542e+01      3.30031e-02      1.54981e-04
   307.340      1.34306e+01      3.28074e-02      1.52378e-04
   307.350      1.34042e+01      3.30031e-02      1.54982e-04
   307.360      1.33842e+01      3.30030e-02      1.54976e-04
   307.370      1.33606e+01      3.28075e-02      1.52381e-04
   307.380      1.33478e+01      3.27569e-02      1.42852e-04
   307.390      1.33178e+01      3.27570e-02      1.42856e-04
   307.400      1.32878e+01      3.27570e-02      1.42856e-04
   307.410      1.32678e+01      3.27571e-02      1.42862e-04
   307.420      1.32549e+01      3.27066e-02      1.33342e-04
   307.430      1.32249e+01      3.27065e-02      1.33332e-04
   307.440      1.31913e+01      3.29526e-02      1.45457e-04
   307.450      1.31648e+01      3.31482e-02      1.48060e-04
   307.460      1.31484e+01      3.33438e-02      1.50655e-04
   307.470      1.31284e+01      3.33436e-02      1.50644e-04
   307.480      1.31184e+01      3.33437e-02      1.50647e-04
   307.490      1.30912e+01      3.33942e-02      1.60169e-04
   307.500      1.30948e+01      3.31482e-02      1.48054e-04
   307.510      1.30920e+01      3.30977e-02      1.38531e-04
   307.520      1.30784e+01      3.29020e-02      1.35929e-04
   307.530      1.30513e+01      3.29527e-02      1.45461e-04
   307.540      1.30242e+01      3.30031e-02      1.54983e-04
   307.550      1.30071e+01      3.26119e-02      1.49783e-04
   307.560      1.29907e+01      3.23660e-02      1.37672e-04
   307.570      1.29571e+01      3.26119e-02      1.49786e-04
   307.580      1.29472e+01      3.21701e-02      1.35058e-04
   307.590      1.29343e+01      3.21198e-02      1.25543e-04
   307.600      1.28936e+01      3.24163e-02      1.47186e-04
   307.610      1.28872e+01      3.21703e-02      1.35066e-04
   307.620      1.28843e+01      3.21197e-02      1.25537e-04
   307.630      1.28572e+01      3.21702e-02      1.35061e-04
   307.640      1.28336e+01      3.24162e-02      1.47182e-04
   307.650      1.27993e+01      3.25173e-02      1.66239e-04
   307.660      1.27786e+01      3.23721e-02      1.73159e-04
   307.670      1.27793e+01      3.25173e-02      1.66235e-04
   307.680      1.27657e+01      3.27633e-02      1.78354e-04
   307.690      1.27657e+01      3.27633e-02      1.78354e-04
   307.700      1.27586e+01      3.28138e-02      1.87884e-04
   307.710      1.27650e+01      3.26182e-02      1.85286e-04
   307.720      1.27822e+01      3.25677e-02      1.75754e-04
   307.730      1.27822e+01      3.25677e-02      1.75754e-04
   307.740      1.27886e+01      3.23721e-02      1.73159e-04
   307.750      1.27951e+01      3.21766e-02      1.70565e-04
   307.760      1.27915e+01      3.19811e-02      1.67972e-04
   307.770      1.27980e+01      3.17855e-02      1.65374e-04
   307.780      1.28081e+01      3.13438e-02      1.50652e-04
   307.790      1.28046e+01      3.11480e-02      1.48041e-04
   307.800      1.27939e+01      3.10030e-02      1.54978e-04
   307.810      1.28003e+01      3.08074e-02      1.52380e-04
   307.820      1.27932e+01      3.08578e-02      1.61897e-04
   307.830      1.27897e+01      3.06624e-02      1.59311e-04
   307.840      1.27926e+01      3.02712e-02      1.54114e-04
   307.850      1.27991e+01      3.00756e-02      1.51518e-04
   307.860      1.27783e+01      3.03721e-02      1.73158e-04
   307.870      1.27884e+01      2.99304e-02      1.58438e-04
   307.880      1.27812e+01      2.99810e-02      1.67967e-04
   307.890      1.27641e+01      3.00314e-02      1.77491e-04
   307.900      1.27606e+01      2.98358e-02      1.74887e-04
   307.910      1.27470e+01      3.00819e-02      1.87014e-04
   307.920      1.27642e+01      2.95897e-02      1.62764e-04
   307.930      1.27713e+01      2.95392e-02      1.53242e-04
   307.940      1.27613e+01      2.95394e-02      1.53254e-04
   307.950      1.27442e+01      2.95899e-02      1.62780e-04
   307.960      1.27478e+01      2.93436e-02      1.50643e-04
   307.970      1.27342e+01      2.95898e-02      1.62771e-04
   307.980      1.27306e+01      2.93943e-02      1.60181e-04
   307.990      1.27135e+01      2.94446e-02      1.69695e-04
   308.000      1.26999e+01      2.96906e-02      1.81811e-04
   308.010      1.26928e+01      2.92994e-02      1.76614e-04
   308.020      1.26792e+01      2.95457e-02      1.88751e-04
   308.030      1.26757e+01      2.93501e-02      1.86150e-04
   308.040      1.26656e+01      2.97916e-02      2.00861e-04
   308.050      1.26686e+01      2.94006e-02      1.95673e-04
   308.060      1.26614e+01      2.94511e-02      2.05203e-04
   308.070      1.26679e+01      2.92556e-02      2.02608e-04
   308.080      1.26572e+01      2.91104e-02      2.09526e-04
   308.090      1.26537e+01      2.89147e-02      2.06923e-04
   308.100      1.26608e+01      2.88644e-02      1.97411e-04
   308.110      1.26680e+01      2.83721e-02      1.73161e-04
   308.120      1.26444e+01      2.86181e-02      1.85274e-04
   308.130      1.26552e+01      2.83218e-02      1.63644e-04
   308.140      1.26452e+01      2.83215e-02      1.63626e-04
   308.150      1.26316e+01      2.81261e-02      1.61039e-04
   308.160      1.26216e+01      2.81260e-02      1.61037e-04
   308.170      1.26252e+01      2.78799e-02      1.48912e-04
   308.180      1.26081e+01      2.74890e-02      1.43731e-04
   308.190      1.25839e+01      2.71483e-02      1.48060e-04
   308.200      1.25568e+01      2.71984e-02      1.57563e-04
   308.210      1.25504e+01      2.69527e-02      1.45463e-04
   308.220      1.25440e+01      2.67066e-02      1.33340e-04
   308.230      1.25205e+01      2.65108e-02      1.30731e-04
   308.240      1.24804e+01      2.69527e-02      1.45466e-04
   308.250      1.24504e+01      2.69527e-02      1.45466e-04
   308.260      1.24239e+01      2.71482e-02      1.48052e-04
   308.270      1.23975e+01      2.69021e-02      1.35931e-04
   308.280      1.23675e+01      2.69021e-02      1.35935e-04
   308.290      1.23553e+01      2.69970e-02      1.19495e-04
   308.300      1.23218e+01      2.68010e-02      1.16877e-04
   308.310      1.23025e+01      2.69461e-02      1.09946e-04
   308.320      1.22725e+01      2.69464e-02      1.09964e-04
   308.330      1.22425e+01      2.69463e-02      1.09961e-04
   308.340      1.22160e+01      2.71420e-02      1.12563e-04
   308.350      1.21824e+01      2.73879e-02      1.24676e-04
   308.360      1.21767e+01      2.72869e-02      1.05626e-04
   308.370      1.21466e+01      2.77285e-02      1.20341e-04
   308.380      1.21266e+01      2.77287e-02      1.20349e-04
   308.390      1.21037e+01      2.81197e-02      1.25541e-04
   308.400      1.20802e+01      2.79242e-02      1.22943e-04
   308.410      1.20572e+01      2.83154e-02      1.28139e-04
   308.420      1.20444e+01      2.82647e-02      1.18608e-04
   308.430      1.20244e+01      2.82649e-02      1.18616e-04
   308.440      1.19908e+01      2.85109e-02      1.30736e-04
   308.450      1.19850e+01      2.88516e-02      1.26408e-04
   308.460      1.19685e+01      2.90472e-02      1.29005e-04
   308.470      1.19514e+01      2.90976e-02      1.38528e-04
   308.480      1.19514e+01      2.90976e-02      1.38528e-04
   308.490      1.19449e+01      2.92931e-02      1.41117e-04
   308.500      1.19313e+01      2.95393e-02      1.53244e-04
   308.510      1.19177e+01      2.97853e-02      1.65363e-04
   308.520      1.19106e+01      2.98359e-02      1.74893e-04
   308.530      1.19313e+01      2.99809e-02      1.67962e-04
   308.540      1.19306e+01      2.98358e-02      1.74890e-04
   308.550      1.19506e+01      2.93942e-02      1.60173e-04
   308.560      1.19636e+01      2.90029e-02      1.54973e-04
   308.570      1.19664e+01      2.90535e-02      1.64503e-04
   308.580      1.19858e+01      2.84667e-02      1.56705e-04
   308.590      1.20023e+01      2.82713e-02      1.54118e-04
   308.600      1.20088e+01      2.80755e-02      1.51511e-04
   308.610      1.20117e+01      2.76845e-02      1.46322e-04
   308.620      1.20146e+01      2.72934e-02      1.41134e-04
   308.630      1.20146e+01      2.72934e-02      1.41134e-04
   308.640      1.19939e+01      2.75900e-02      1.62783e-04
   308.650      1.19975e+01      2.73436e-02      1.50640e-04
   308.660      1.19910e+01      2.75393e-02      1.53244e-04
   308.670      1.19810e+01      2.75393e-02      1.53244e-04
   308.680      1.19710e+01      2.75394e-02      1.53250e-04
   308.690      1.19575e+01      2.73437e-02      1.50649e-04
   308.700      1.19582e+01      2.74888e-02      1.43721e-04
   308.710      1.19482e+01      2.74888e-02      1.43722e-04
   308.720      1.19446e+01      2.72933e-02      1.41129e-04
   308.730      1.19346e+01      2.72933e-02      1.41126e-04
   308.740      1.19282e+01      2.74889e-02      1.43723e-04
   308.750      1.19182e+01      2.74888e-02      1.43722e-04
   308.760      1.19117e+01      2.76844e-02      1.46317e-04
   308.770      1.19188e+01      2.76339e-02      1.36794e-04
   308.780      1.19088e+01      2.76339e-02      1.36790e-04
   308.790      1.19060e+01      2.75836e-02      1.27279e-04
   308.800      1.19125e+01      2.69463e-02      1.09961e-04
   308.810      1.19096e+01      2.68959e-02      1.00440e-04
   308.820      1.18961e+01      2.67003e-02      9.78427e-05
   308.830      1.18826e+01      2.65046e-02      9.52375e-05
   308.840      1.18690e+01      2.63090e-02      9.26407e-05
   308.850      1.18455e+01      2.61134e-02      9.00425e-05
   308.860      1.18291e+01      2.58675e-02      7.79281e-05
   308.870      1.17955e+01      2.61135e-02      9.00455e-05
   308.880      1.17755e+01      2.61134e-02      9.00417e-05
   308.890      1.17247e+01      2.64099e-02      1.11681e-04
   308.900      1.16911e+01      2.66561e-02      1.23813e-04
   308.910      1.16783e+01      2.66056e-02      1.14287e-04
   308.920      1.16618e+01      2.68012e-02      1.16885e-04
   308.930      1.16382e+01      2.70474e-02      1.29014e-04
   308.940      1.16288e+01      2.76340e-02      1.36799e-04
   308.950      1.16117e+01      2.76845e-02      1.46324e-04
   308.960      1.15981e+01      2.79305e-02      1.58443e-04
   308.970      1.15945e+01      2.77350e-02      1.55849e-04
   308.980      1.16118e+01      2.72427e-02      1.31597e-04
